Match_id,season,city,date,team1,team2,toss_win,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_the_match,venue,match_refree,reserve_umpire,tv_umpire,umpire1,umpire2 
526,2012,Bangalore,2012-04-10,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,42,0,L Balaji,M Chinnaswamy Stadium,Raju Mukherjee,BK Ravi,S Asnani,S Ravi,RJ Tucker
527,2012,Delhi,2012-04-10,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,8,M Morkel,Feroz Shah Kotla,RS Madugalle,S Dua,VA Kulkarni,Asad Rauf,SK Tarapore
528,2012,Mumbai,2012-04-11,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,27,0,KA Pollard,Wankhede Stadium,J Srinath,PG Pathak,S Das,Aleem Dar,BNJ Oxenford
529,2012,Chennai,2012-04-12,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Chennai Super Kings,0,5,F du Plessis,"MA Chidambaram Stadium, Chepauk",Raju Mukherjee,K Srinath,S Ravi,HDPK Dharmasena,RJ Tucker
530,2012,Chandigarh,2012-04-12,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,7,AD Mascarenhas,"Punjab Cricket Association Stadium, Mohali",RS Madugalle,B Vij,BF Bowden,VA Kulkarni,SK Tarapore
531,2012,Kolkata,2012-04-13,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,5,Shakib Al Hasan,Eden Gardens,GF Labrooy,Premdip Chatterjee,S Das,Asad Rauf,S Asnani
532,2012,Delhi,2012-04-19,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,normal,0,Delhi Daredevils,0,5,KP Pietersen,Feroz Shah Kotla,RS Madugalle,S Dua,VA Kulkarni,BF Bowden,SK Tarapore
533,2012,Pune,2012-04-14,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Pune Warriors,0,7,JD Ryder,Subrata Roy Sahara Stadium,RR Jadeja,SD Ranade,AK Chaudhary,Aleem Dar,BNJ Oxenford
534,2012,Kolkata,2012-04-15,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,2,0,SP Narine,Eden Gardens,GF Labrooy,Premdip Chatterjee,S Das,Asad Rauf,S Asnani
535,2012,Bangalore,2012-04-15,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Rajasthan Royals,59,0,AM Rahane,M Chinnaswamy Stadium,Raju Mukherjee,BK Ravi,S Ravi,JD Cloete,RJ Tucker
536,2012,Mumbai,2012-04-16,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,S Nadeem,Wankhede Stadium,RS Madugalle,PG Pathak,VA Kulkarni,BF Bowden,SK Tarapore
537,2012,Jaipur,2012-04-17,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,normal,0,Rajasthan Royals,0,5,BJ Hodge,Sawai Mansingh Stadium,RR Jadeja,PK Khakhar,AK Chaudhary,Aleem Dar,BNJ Oxenford
538,2012,Bangalore,2012-04-17,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,bat,normal,0,Royal Challengers Bangalore,0,6,CH Gayle,M Chinnaswamy Stadium,GF Labrooy,BK Ravi,Asad Rauf,S Asnani,S Das
539,2012,Chandigarh,2012-04-18,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,8,G Gambhir,"Punjab Cricket Association Stadium, Mohali",RS Mahanama,B Vij,S Ravi,JD Cloete,RJ Tucker
540,2012,Hyderabad,2012-05-10,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,normal,0,Delhi Daredevils,0,9,DA Warner,"Rajiv Gandhi International Stadium, Uppal",J Srinath,KN Ananthapadmanabhan,S Ravi,JD Cloete,SJA Taufel
541,2012,Chennai,2012-04-19,Chennai Super Kings,Pune Warriors,Pune Warriors,field,normal,0,Chennai Super Kings,13,0,KMDN Kulasekara,"MA Chidambaram Stadium, Chepauk",GF Labrooy,K Srinath,S Asnani,Asad Rauf,S Das
542,2012,Chandigarh,2012-04-20,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,CH Gayle,"Punjab Cricket Association Stadium, Mohali",RS Mahanama,B Vij,JD Cloete,S Ravi,RJ Tucker
543,2012,Chennai,2012-04-21,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,7,F du Plessis,"MA Chidambaram Stadium, Chepauk",J Srinath,K Srinath,AK Chaudhary,Aleem Dar,BNJ Oxenford
544,2012,Delhi,2012-04-21,Delhi Daredevils,Pune Warriors,Delhi Daredevils,field,normal,0,Pune Warriors,20,0,SC Ganguly,Feroz Shah Kotla,GF Labrooy,S Dua,S Asnani,Asad Rauf,S Das
545,2012,Mumbai,2012-04-22,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Kings XI Punjab,0,6,SE Marsh,Wankhede Stadium,Raju Mukherjee,PG Pathak,JD Cloete,S Ravi,RJ Tucker
546,2012,Cuttack,2012-04-22,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,B Lee,Barabati Stadium,RS Mahanama,R Subramanian,VA Kulkarni,BF Bowden,SK Tarapore
547,2012,Jaipur,2012-04-23,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,normal,0,Royal Challengers Bangalore,46,0,AB de Villiers,Sawai Mansingh Stadium,RS Madugalle,PK Khakhar,S Das,Asad Rauf,S Asnani
548,2012,Pune,2012-04-24,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,normal,0,Delhi Daredevils,0,8,V Sehwag,Subrata Roy Sahara Stadium,Raju Mukherjee,SD Ranade,JD Cloete,S Ravi,RJ Tucker
549,2012,Chandigarh,2012-04-25,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,0,Mumbai Indians,0,4,AT Rayudu,"Punjab Cricket Association Stadium, Mohali",RS Mahanama,B Vij,AK Chaudhary,Aleem Dar,BNJ Oxenford
550,2012,Pune,2012-04-26,Pune Warriors,Deccan Chargers,Deccan Chargers,bat,normal,0,Deccan Chargers,18,0,CL White,Subrata Roy Sahara Stadium,Raju Mukherjee,SD Ranade,JD Cloete,S Ravi,RJ Tucker
551,2012,Delhi,2012-04-27,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Daredevils,37,0,V Sehwag,Feroz Shah Kotla,J Srinath,S Dua,AK Chaudhary,Aleem Dar,BNJ Oxenford
552,2012,Chennai,2012-04-28,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Kings XI Punjab,7,0,Mandeep Singh,"MA Chidambaram Stadium, Chepauk",RS Mahanama,K Srinivasan,C Shamshuddin,BF Bowden,SK Tarapore
553,2012,Kolkata,2012-04-28,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,47,0,G Gambhir,Eden Gardens,RR Jadeja,AS Pathania,S Asnani,Asad Rauf,BR Doctrove
554,2012,Delhi,2012-04-29,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,1,0,V Sehwag,Feroz Shah Kotla,Raju Mukherjee,R Risodkar,JD Cloete,S Ravi,RJ Tucker
555,2012,Mumbai,2012-04-29,Mumbai Indians,Deccan Chargers,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,DW Steyn,Wankhede Stadium,J Srinath,RM Deshpande,Aleem Dar,AK Chaudhary,BNJ Oxenford
556,2012,Chennai,2012-04-30,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,5,G Gambhir,"MA Chidambaram Stadium, Chepauk",RS Mahanama,K Srinivasan,SK Tarapore,BF Bowden,C Shamshuddin
557,2012,Cuttack,2012-05-01,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,normal,0,Deccan Chargers,13,0,KC Sangakkara,Barabati Stadium,AJ Pycroft,R Subramanian,BNJ Oxenford,Aleem Dar,AK Chaudhary
558,2012,Jaipur,2012-05-01,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,normal,0,Delhi Daredevils,0,6,P Negi,Sawai Mansingh Stadium,Raju Mukherjee,K Bharatan,S Ravi,JD Cloete,SJA Taufel
559,2012,Bangalore,2012-05-02,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,4,Azhar Mahmood,M Chinnaswamy Stadium,RS Mahanama,CK Nandan,SK Tarapore,BF Bowden,C Shamshuddin
560,2012,Pune,2012-05-03,Pune Warriors,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,SL Malinga,Subrata Roy Sahara Stadium,AJ Pycroft,NA Patwardhan,BR Doctrove,Asad Rauf,S Asnani
561,2012,Chennai,2012-05-04,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,10,0,SK Raina,"MA Chidambaram Stadium, Chepauk",RS Mahanama,K Srinivasan,Aleem Dar,HDPK Dharmasena,BNJ Oxenford
562,2012,Kolkata,2012-05-05,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,7,0,SP Narine,Eden Gardens,J Srinath,AS Pathania,C Shamshuddin,BF Bowden,SK Tarapore
563,2012,Chandigarh,2012-05-05,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Rajasthan Royals,43,0,SR Watson,"Punjab Cricket Association Stadium, Mohali",AJ Pycroft,B Vij,S Ravi,JD Cloete,SJA Taufel
564,2012,Mumbai,2012-05-06,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,normal,0,Mumbai Indians,0,2,DR Smith,Wankhede Stadium,GF Labrooy,RM Deshpande,BR Doctrove,Asad Rauf,S Asnani
565,2012,Bangalore,2012-05-06,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,M Chinnaswamy Stadium,RS Mahanama,CK Nandan,Aleem Dar,HDPK Dharmasena,BNJ Oxenford
566,2012,Delhi,2012-05-07,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Feroz Shah Kotla,AJ Pycroft,R Risodkar,SJA Taufel,JD Cloete,S Ravi
567,2012,Pune,2012-05-08,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,normal,0,Rajasthan Royals,0,7,SR Watson,Subrata Roy Sahara Stadium,GF Labrooy,NA Patwardhan,S Asnani,Asad Rauf,BR Doctrove
568,2012,Hyderabad,2012-05-08,Deccan Chargers,Kings XI Punjab,Deccan Chargers,field,normal,0,Kings XI Punjab,25,0,Mandeep Singh,"Rajiv Gandhi International Stadium, Uppal",J Srinath,KN Ananthapadmanabhan,C Shamshuddin,HDPK Dharmasena,BNJ Oxenford
569,2012,Mumbai,2012-05-09,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Wankhede Stadium,RS Madugalle,RM Deshpande,SK Tarapore,BF Bowden,VA Kulkarni
570,2012,Jaipur,2012-05-10,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,BW Hilfenhaus,Sawai Mansingh Stadium,AJ Pycroft,K Bharatan,HDPK Dharmasena,BNJ Oxenford,C Shamshuddin
571,2012,Pune,2012-05-11,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,field,normal,0,Royal Challengers Bangalore,35,0,CH Gayle,Subrata Roy Sahara Stadium,RS Madugalle,NA Patwardhan,VA Kulkarni,BF Bowden,SK Tarapore
572,2012,Kolkata,2012-05-12,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,27,0,RG Sharma,Eden Gardens,J Srinath,AS Pathania,JD Cloete,S Ravi,SJA Taufel
573,2012,Chennai,2012-05-12,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,9,BW Hilfenhaus,"MA Chidambaram Stadium, Chepauk",GF Labrooy,K Srinivasan,S Asnani,S Das,BR Doctrove
574,2012,Jaipur,2012-05-13,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,normal,0,Rajasthan Royals,45,0,A Chandila,Sawai Mansingh Stadium,RS Madugalle,K Bharatan,VA Kulkarni,BF Bowden,SK Tarapore
575,2012,Chandigarh,2012-05-13,Kings XI Punjab,Deccan Chargers,Deccan Chargers,bat,normal,0,Kings XI Punjab,0,4,DJ Hussey,"Punjab Cricket Association Stadium, Mohali",AJ Pycroft,B Vij,C Shamshuddin,HDPK Dharmasena,BNJ Oxenford
576,2012,Bangalore,2012-05-14,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,AT Rayudu,M Chinnaswamy Stadium,GF Labrooy,CK Nandan,S Asnani,S Das,BR Doctrove
577,2012,Kolkata,2012-05-14,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MEK Hussey,Eden Gardens,Raju Mukherjee,AS Pathania,S Ravi,JD Cloete,SJA Taufel
578,2012,Delhi,2012-05-15,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Delhi Daredevils,0,5,UT Yadav,Feroz Shah Kotla,AJ Pycroft,R Risodkar,C Shamshuddin,HDPK Dharmasena,BNJ Oxenford
579,2012,Mumbai,2012-05-16,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,normal,0,Kolkata Knight Riders,32,0,SP Narine,Wankhede Stadium,GF Labrooy,RM Deshpande,S Asnani,S Das,BR Doctrove
580,2012,Dharamsala,2012-05-17,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,RS Madugalle,VK Sharma,BF Bowden,VA Kulkarni,SK Tarapore
581,2012,Delhi,2012-05-17,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,Feroz Shah Kotla,AJ Pycroft,R Risodkar,BNJ Oxenford,HDPK Dharmasena,C Shamshuddin
582,2012,Hyderabad,2012-05-18,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Deccan Chargers,0,5,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",J Srinath,KN Ananthapadmanabhan,JD Cloete,S Ravi,SJA Taufel
583,2012,Dharamsala,2012-05-19,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,UT Yadav,Himachal Pradesh Cricket Association Stadium,RS Madugalle,VK Sharma,SK Tarapore,BF Bowden,VA Kulkarni
584,2012,Pune,2012-05-19,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,34,0,Shakib Al Hasan,Subrata Roy Sahara Stadium,GF Labrooy,NA Patwardhan,S Das,S Asnani,BR Doctrove
585,2012,Hyderabad,2012-05-20,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,9,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",AJ Pycroft,KN Ananthapadmanabhan,JD Cloete,S Ravi,SJA Taufel
586,2012,Jaipur,2012-05-20,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Mumbai Indians,0,10,DR Smith,Sawai Mansingh Stadium,Raju Mukherjee,K Bharatan,BNJ Oxenford,HDPK Dharmasena,C Shamshuddin
587,2012,Pune,2012-05-22,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,18,0,YK Pathan,Subrata Roy Sahara Stadium,AJ Pycroft,NA Patwardhan,HDPK Dharmasena,BR Doctrove,SJA Taufel
588,2012,Bangalore,2012-05-23,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Chennai Super Kings,38,0,MS Dhoni,M Chinnaswamy Stadium,RS Madugalle,CK Nandan,SJA Taufel,BF Bowden,HDPK Dharmasena
589,2012,Chennai,2012-05-25,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,normal,0,Chennai Super Kings,86,0,M Vijay,"MA Chidambaram Stadium, Chepauk",RS Madugalle,K Srinath,BF Bowden,BR Doctrove,SJA Taufel
590,2012,Chennai,2012-05-27,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,5,MS Bisla,"MA Chidambaram Stadium, Chepauk",RS Madugalle,K Srinivasan,BR Doctrove,BF Bowden,SJA Taufel
591,2013,Kolkata,2013-04-03,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,Eden Gardens,DC Boon,AS Pathania,S Asnani,S Ravi,SJA Taufel
592,2013,Bangalore,2013-04-04,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,2,0,CH Gayle,M Chinnaswamy Stadium,AJ Pycroft,KN Ananthapadmanabhan,K Srinath,VA Kulkarni,C Shamshuddin
593,2013,Hyderabad,2013-04-05,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,normal,0,Sunrisers Hyderabad,22,0,A Mishra,"Rajiv Gandhi International Stadium, Uppal",DC Boon,A Nand Kishore,CK Nandan,S Ravi,SJA Taufel
594,2013,Delhi,2013-04-06,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Rajasthan Royals,5,0,R Dravid,Feroz Shah Kotla,AJ Pycroft,K Bharatan,AK Chaudhary,S Das,C Shamshuddin
595,2013,Chennai,2013-04-06,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,9,0,KA Pollard,"MA Chidambaram Stadium, Chepauk",J Srinath,K Srinivasan,K Srinath,M Erasmus,VA Kulkarni
596,2013,Pune,2013-04-07,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,normal,0,Kings XI Punjab,0,8,M Vohra,Subrata Roy Sahara Stadium,RS Madugalle,PG Pathak,CK Nandan,S Asnani,SJA Taufel
597,2013,Hyderabad,2013-04-07,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,tie,0,Sunrisers Hyderabad,0,0,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",DC Boon,A Nand Kishore,K Srinath,AK Chaudhary,S Ravi
598,2013,Jaipur,2013-04-08,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,19,0,SK Trivedi,Sawai Mansingh Stadium,AJ Pycroft,Tapan Sharma,C Shamshuddin,Aleem Dar,S Das
599,2013,Mumbai,2013-04-09,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Mumbai Indians,44,0,KD Karthik,Wankhede Stadium,RS Madugalle,RM Deshpande,S Asnani,M Erasmus,VA Kulkarni
600,2013,Chandigarh,2013-04-10,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,10,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",AJ Pycroft,Nitin Menon,S Das,Aleem Dar,C Shamshuddin
601,2013,Bangalore,2013-04-11,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,CH Gayle,M Chinnaswamy Stadium,DC Boon,KN Ananthapadmanabhan,S Asnani,Asad Rauf,AK Chaudhary
602,2013,Pune,2013-04-11,Pune Warriors,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Pune Warriors,0,7,AJ Finch,Subrata Roy Sahara Stadium,RS Madugalle,PG Pathak,VA Kulkarni,M Erasmus,K Srinath
603,2013,Delhi,2013-04-12,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,3,A Mishra,Feroz Shah Kotla,AJ Pycroft,K Bharatan,C Shamshuddin,Aleem Dar,Subroto Das
604,2013,Mumbai,2013-04-13,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,normal,0,Mumbai Indians,41,0,RG Sharma,Wankhede Stadium,DC Boon,RM Deshpande,CK Nandan,S Ravi,SJA Taufel
605,2013,Chennai,2013-04-13,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,RA Jadeja,"MA Chidambaram Stadium, Chepauk",J Srinath,K Srinivasan,S Asnani,Asad Rauf,AK Chaudhary
606,2013,Kolkata,2013-04-14,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,48,0,G Gambhir,Eden Gardens,RS Madugalle,AS Pathania,K Srinath,M Erasmus,VA Kulkarni
607,2013,Jaipur,2013-04-14,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,JP Faulkner,Sawai Mansingh Stadium,AJ Pycroft,Tapan Sharma,S Das,Aleem Dar,C Shamshuddin
608,2013,Chennai,2013-04-15,Chennai Super Kings,Pune Warriors,Pune Warriors,bat,normal,0,Pune Warriors,24,0,SPD Smith,"MA Chidambaram Stadium, Chepauk",RR Jadeja,K Srinivasan,S Asnani,Asad Rauf,AK Chaudhary
609,2013,Chandigarh,2013-04-16,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,4,0,MS Gony,"Punjab Cricket Association Stadium, Mohali",RS Mahanama,,HDPK Dharmasena,CK Nandan,SJA Taufel
610,2013,Bangalore,2013-04-16,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,tie,0,Royal Challengers Bangalore,0,0,V Kohli,M Chinnaswamy Stadium,RS Madugalle,KN Ananthapadmanabhan,K Srinath,M Erasmus,VA Kulkarni
611,2013,Pune,2013-04-17,Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,normal,0,Sunrisers Hyderabad,11,0,A Mishra,Maharashtra Cricket Association Stadium,J Srinath,PG Pathak,S Asnani,Asad Rauf,AK Chaudhary
612,2013,Jaipur,2013-04-17,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Rajasthan Royals,87,0,AM Rahane,Sawai Mansingh Stadium,AJ Pycroft,Tapan Sharma,S Das,Aleem Dar,C Shamshuddin
613,2013,Delhi,2013-04-18,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Chennai Super Kings,86,0,MEK Hussey,Feroz Shah Kotla,RS Madugalle,K Bharatan,K Srinath,M Erasmus,VA Kulkarni
614,2013,Hyderabad,2013-04-19,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Sunrisers Hyderabad,0,5,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",RS Mahanama,A Nand Kishore,S Ravi,HDPK Dharmasena,CK Nandan
615,2013,Kolkata,2013-04-20,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,4,RA Jadeja,Eden Gardens,Raju Mukherjee,AS Pathania,S Asnani,Asad Rauf,AK Chaudhary
616,2013,Bangalore,2013-04-20,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,R Vinay Kumar,M Chinnaswamy Stadium,AJ Pycroft,KN Ananthapadmanabhan,S Das,Aleem Dar,C Shamshuddin
617,2013,Delhi,2013-04-21,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,normal,0,Delhi Daredevils,0,9,V Sehwag,Feroz Shah Kotla,RS Mahanama,K Bharatan,CK Nandan,HDPK Dharmasena,S Ravi
618,2013,Chandigarh,2013-04-21,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,7,DA Miller,"Punjab Cricket Association Stadium, Mohali",RS Madugalle,Nitin Menon,VA Kulkarni,M Erasmus,K Srinath
619,2013,Chennai,2013-04-22,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,5,MEK Hussey,"MA Chidambaram Stadium, Chepauk",RR Jadeja,K Srinivasan,Asad Rauf,S Asnani,AK Chaudhary
620,2013,Bangalore,2013-04-23,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,0,Royal Challengers Bangalore,130,0,CH Gayle,M Chinnaswamy Stadium,AJ Pycroft,KN Ananthapadmanabhan,S Das,Aleem Dar,C Shamshuddin
621,2013,Dharamsala,2013-05-16,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,7,0,DA Miller,Himachal Pradesh Cricket Association Stadium,RS Mahanama,Nitin Menon,CK Nandan,HDPK Dharmasena,S Ravi
622,2013,Kolkata,2013-04-24,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,5,DR Smith,Eden Gardens,RS Mahanama,AS Pathania,CK Nandan,HDPK Dharmasena,S Ravi
623,2013,Chennai,2013-04-25,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Chennai Super Kings,0,5,MS Dhoni,"MA Chidambaram Stadium, Chepauk",AJ Pycroft,K Srinivasan,C Shamshuddin,Aleem Dar,S Das
624,2013,Kolkata,2013-04-26,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Eden Gardens,RS Mahanama,AS Pathania,HDPK Dharmasena,CK Nandan,S Ravi
625,2013,Jaipur,2013-04-27,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,0,8,JP Faulkner,Sawai Mansingh Stadium,RS Madugalle,Tapan Sharma,M Erasmus,VA Kulkarni,K Srinath
626,2013,Mumbai,2013-04-27,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,58,0,DR Smith,Wankhede Stadium,J Srinath,RM Deshpande,AK Chaudhary,Asad Rauf,S Asnani
627,2013,Chennai,2013-04-28,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,14,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",AJ Pycroft,K Srinivasan,C Shamshuddin,Aleem Dar,SJA Taufel
628,2013,Raipur,2013-04-28,Delhi Daredevils,Pune Warriors,Pune Warriors,field,normal,0,Delhi Daredevils,15,0,DA Warner,Shaheed Veer Narayan Singh International Stadium,RS Mahanama,VK Sharma,HDPK Dharmasena,CK Nandan,S Ravi
629,2013,Jaipur,2013-04-29,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,SV Samson,Sawai Mansingh Stadium,RS Madugalle,Tapan Sharma,VA Kulkarni,M Erasmus,K Srinath
